Transaction ID,Timestamp,Sender Name,Sender UPI ID,Receiver Name,Receiver UPI ID,Amount (INR),Status
7562a6d8-a20a-464e-85b7-2305164b16ae,27-06-24 14:18,Ivan Ramesh,1692904811@okicici,Aarav Dara,4428325906@okicici,4982.34,SUCCESS
4994f75a-fbb1-40a8-a230-17afe0bf8ab7,07-06-24 00:55,Prerak Wali,9603857949@okhdfcbank,Devansh Sachdev,6993519810@okhdfcbank,4708.7,FAILED
f03aee82-affe-43c2-a8d9-23c05b3be54c,14-06-24 23:01,Bhamini Date,2375028218@okicici,Dishani Bhavsar,6985797819@okicici,7769.28,SUCCESS
93f47dc7-6124-46b5-b718-9190d4f7e032,01-07-24 07:41,Seher Chaudry,5572286987@okicici,Oorja Dani,8426856689@okaxis,8449.94,FAILED
ea6f6810-0b53-4fa7-a422-8c09a35a3c39,23-06-24 16:56,Ritvik Bassi,9932809090@okybl,Tarini Anand,3237592515@okicici,929.96,SUCCESS
f46b70db-ca74-493b-ba2e-a8915408d81d,07-06-24 02:59,Sumer Kata,7521038427@okybl,Nitya Bajwa,4009653412@okhdfcbank,968.13,FAILED
234fea1f-012d-4428-b12e-07110a984591,21-06-24 14:53,Prisha Toor,1998307599@okhdfcbank,Jayan Chaudry,4326690104@okicici,223.32,FAILED
9e719490-5ab5-4c91-bd5d-edf4f1e377ee,09-06-24 09:20,Dishani Bala,8923848538@okhdfcbank,Kanav Buch,6469961712@okhdfcbank,2805.79,SUCCESS
4688d21e-35b1-4606-b3fd-07668bfea5cf,27-06-24 18:33,Ojas Bhatnagar,6383164513@okaxis,Tara Chaudhari,6232052858@okybl,4125.72,SUCCESS
dd26839a-08e9-41a7-bb7c-49d1df122b16,11-06-24 06:00,Seher Chanda,3968859280@oksbi,Jhanvi Mani,9975330374@okybl,3646.36,SUCCESS
bf866061-c2b2-4c3f-b3ed-bf650089d355,23-06-24 18:42,Divit Dhawan,9283400471@okybl,Mamooty Bakshi,9576833653@okhdfcbank,5910.68,FAILED
2e94ec53-f2b1-4fb1-ac60-078ea038289d,17-06-24 18:35,Anahi Chaudhary,7503069566@okaxis,Tiya Konda,5636325355@okhdfcbank,8150.06,FAILED
d47e549b-5a3c-474f-90c1-341279d6bf7f,25-06-24 08:31,Chirag Kashyap,9333991645@okicici,Tanya Zachariah,7280758400@okaxis,3972.18,SUCCESS
c5e2904f-018b-49fe-8f10-9689af421626,21-06-24 16:56,Indranil Yohannan,8482699080@okybl,Siya Sura,5273260614@oksbi,73.8,SUCCESS
bcc43af0-882e-422c-848f-4e9c88dfe3d8,30-06-24 02:15,Prerak Kalita,0637808161@okhdfcbank,Kartik Jani,5057837405@okybl,2484.96,SUCCESS
84cb84db-607b-4f91-b086-ba7640171132,05-06-24 08:58,Aradhya Kalla,2162787085@okaxis,Yuvaan Chatterjee,4184102525@okaxis,9662.87,FAILED
9aebac7d-24c8-477c-ac66-88ed57ba8308,02-07-24 18:45,Kismat Mani,6803116101@okicici,Raunak Kari,6803583946@okaxis,8093.99,SUCCESS
1d571a70-301f-4d34-b4d5-a210f722d39c,10-06-24 16:19,Tanya Bains,4041192495@okybl,Taimur Dhillon,4378998477@okybl,3448.94,SUCCESS
87560fd6-9b6c-4124-9226-cb7eaf272a88,15-06-24 22:14,Navya Choudhry,9157276890@okicici,Shanaya Sanghvi,0907689146@okaxis,1933.48,SUCCESS
7ab5328e-2047-4b85-bd9f-d96de38a3fd4,02-07-24 01:21,Hridaan Dass,1488336383@okicici,Manikya Thakkar,7811833735@okhdfcbank,1529.77,SUCCESS
72b04783-77d2-41c0-b1a9-5d1408ef96bb,28-06-24 23:12,Ishaan Kapoor,7712380099@okhdfcbank,Charvi Koshy,0104310390@okicici,1868.08,SUCCESS
f32839c4-4af8-4887-87ae-2df57ba5247f,29-06-24 19:45,Chirag Grover,9730472650@okaxis,Jivika Gupta,1371627826@oksbi,8625.85,SUCCESS
d776eaea-7cb0-4ded-9e42-a344e7e3015b,12-06-24 02:44,Nitya Seth,4865545371@okicici,Shanaya Shetty,1205945466@okybl,734.74,SUCCESS
ae39a050-9dff-437a-a390-474799f49ccf,04-06-24 21:34,Vritika Ganesan,3107620831@okhdfcbank,Hrishita Shetty,2184914423@okicici,3116.33,SUCCESS
53a3bab1-12ae-4ab3-9eb7-427a9b2d3567,19-06-24 15:16,Rania Toor,2199999138@okaxis,Bhamini Chaudhuri,2489399070@okybl,4779.28,FAILED
d411646e-4f50-4c0b-b35e-c0687cd8fcc6,05-06-24 08:04,Tara Jaggi,6516738482@okybl,Zain Bhat,0923783909@okaxis,9378.3,SUCCESS
d381c635-0acf-4af4-8772-5ddba7840de7,25-06-24 07:56,Yakshit Sur,2085601114@okaxis,Uthkarsh Varty,4377416309@okicici,2933.72,SUCCESS
b7e84777-e0f1-457f-9322-bf8941d1ce35,07-06-24 08:11,Mamooty Chatterjee,5579497023@okicici,Vivaan Soman,2670856263@okaxis,6016.33,SUCCESS
f4d81d64-d2ae-4cb3-b068-a195194cdd9c,07-06-24 07:25,Shamik Varughese,1970937654@okaxis,Nayantara Shenoy,5174240775@okicici,2746.51,FAILED
a293b909-dcb8-4004-a54f-f8f0e097c94e,23-06-24 07:04,Miraan Chandran,0805075271@oksbi,Armaan Lal,8894716510@oksbi,468.94,SUCCESS
058a6461-61e7-4444-9ecd-b52ade13a365,10-06-24 16:20,Parinaaz Karan,2319487972@oksbi,Hazel Comar,0629165680@oksbi,4875.49,FAILED
47e32a3e-02ca-430c-8608-c0076f87c804,08-06-24 09:26,Rasha Bakshi,6566094186@oksbi,Tarini Ranganathan,1021116268@okybl,4834.22,SUCCESS
722d42ca-8141-409d-aecc-a67997bbd547,14-06-24 11:58,Taran Dutt,3102929489@oksbi,Raunak Iyengar,9966562274@okhdfcbank,9607.56,FAILED
f6db20a5-46c8-4e0b-9201-afa90893cf45,26-06-24 19:56,Kashvi Ghose,9069313976@okicici,Veer Divan,7137526519@okhdfcbank,1617.58,FAILED
c16a93f9-9f47-4205-8b95-c1b5e7e3b199,19-06-24 16:48,Kiaan Chawla,9687447131@okhdfcbank,Stuvan Subramanian,2722807391@okicici,6674.16,FAILED
447f9494-6c45-4682-b63f-9224f98c2d86,16-06-24 16:23,Ryan Luthra,6565949315@okybl,Pranay Varty,9872645934@oksbi,7277.35,FAILED
2967d94a-ab11-4aa8-bcb9-592d7919423c,20-06-24 03:02,Emir Savant,0415111674@okicici,Khushi Date,3821504945@oksbi,4152.94,SUCCESS
0df66628-f0ba-448f-9fcb-fe53e414d6ee,03-07-24 19:58,Kimaya Setty,6078280216@okaxis,Adira Kara,7163529548@okicici,5976.46,FAILED
be3bfffa-1d86-4e1c-ad1f-6822a953dd4b,22-06-24 09:36,Piya Bala,1827477066@okaxis,Ehsaan Bala,7689062963@okhdfcbank,6490.94,FAILED
8be1cd4c-9f7d-4b42-bf63-b89907896e56,08-06-24 16:19,Myra Mannan,0732271530@okybl,Abram Hayre,0910590261@okhdfcbank,1926.95,SUCCESS
2a886d05-3135-48bd-b6a9-5851be6174aa,20-06-24 11:47,Dharmajan Bhatt,9317636242@okicici,Fateh Bhatt,8239743865@okybl,2502.6,FAILED
e5468034-715c-4e3d-9796-d49a2857d8b3,03-07-24 12:36,Suhana Keer,7274189214@oksbi,Samar Sharma,4219456578@oksbi,9463.9,FAILED
51a021e1-470f-4443-a402-81cd83974661,25-06-24 08:58,Nitya Balakrishnan,3138253719@okaxis,Ojas Bhargava,6404722719@okaxis,5367.05,SUCCESS
c9ae2d0f-3fbf-49e4-a676-600f7dfee50f,19-06-24 22:25,Pihu Khanna,2194500050@oksbi,Urvi Din,3514917719@okybl,8905.86,FAILED
fbdaa559-f7d4-44ef-a01e-b87259d48269,21-06-24 02:16,Riaan Srinivasan,8916971287@oksbi,Vritika Baral,2359494697@okybl,5764.37,FAILED
5d549970-62b1-42c5-9c2f-8d8b06deb562,12-06-24 13:50,Navya Maharaj,9368517852@oksbi,Neelofar Dutta,7733944490@okhdfcbank,9049.66,FAILED
85008307-c80e-4466-9373-7205cb2b54c5,14-06-24 02:07,Dhanush Thaker,5180582713@okicici,Zaina Garg,1566600885@okicici,4910.18,SUCCESS
b40a6ff7-e4c4-495e-9d37-1c52e8629f3d,10-06-24 19:45,Renee Kumer,4628476194@oksbi,Anahi Sood,7326811512@okhdfcbank,4515.64,FAILED
56c4811d-4820-4cb3-a6aa-b0a393b970ec,03-07-24 00:48,Yasmin Din,7974137724@okhdfcbank,Emir Sekhon,6860370311@okybl,3938.22,SUCCESS
80ea3570-6ce7-4f8e-a13c-a5a6fe80dba4,18-06-24 18:01,Kimaya Chakraborty,3140040165@okhdfcbank,Shray Lanka,6259232204@okybl,6369,SUCCESS
a6232492-be18-4344-b1b2-546531e74b40,12-06-24 15:45,Sana Bath,4488458759@okybl,Charvi Chawla,4647262520@okicici,9946.74,SUCCESS
09413ca3-1ba2-4f20-9703-f2c495b65282,27-06-24 16:02,Nirvi Srinivasan,9994720811@okaxis,Vritika Dara,6325975609@okaxis,1000.89,FAILED
81bbb593-f7c6-4b29-a5d0-7d51d4a888ba,14-06-24 11:35,Shamik Bhargava,0905956885@oksbi,Shlok Bandi,1631163096@okhdfcbank,3864.03,SUCCESS
8245a0a1-e277-41e3-a80c-0f460dd28894,26-06-24 18:22,Advik Srivastava,8465933260@okybl,Nakul Doctor,5401115696@okicici,7111.9,FAILED
a962bb39-1276-4751-882e-e575afb99607,28-06-24 06:43,Divyansh Kibe,3650694221@okhdfcbank,Eva Dyal,6981149089@okybl,3494.82,SUCCESS
ba75577a-951d-4e78-bc46-66ba7e3a69b2,18-06-24 11:39,Dhanush Gaba,6816413404@okhdfcbank,Veer Rege,1546488862@okhdfcbank,5328.36,FAILED
433d660b-ddfb-4e49-aa8c-28a4183c6099,29-06-24 04:08,Saksham Baral,4050038134@okybl,Raunak Baria,9281059157@okhdfcbank,910.03,FAILED
81bacb56-efe3-42bb-b135-5421b0ecee7e,28-06-24 12:30,Yuvaan Roy,5297292544@okaxis,Nirvaan Sha,8271640595@oksbi,3037.96,SUCCESS
047b109b-5ed1-4c86-ba20-9f88a87b4812,18-06-24 07:46,Ehsaan Wable,9499194350@okhdfcbank,Tara Sandhu,6420532463@okaxis,4198.24,FAILED
018a3fd0-de8f-4c42-83e1-a994126470cf,11-06-24 11:24,Samarth Mangat,6280086816@okicici,Farhan Batta,0813935004@okaxis,5762.34,SUCCESS
ee03febb-1f86-4cc8-a930-374a260434ca,04-06-24 22:24,Taimur Shankar,1446601862@okhdfcbank,Jivin Venkatesh,4496409587@oksbi,7898.01,SUCCESS
bcb3f6db-30e3-4bc1-a1e5-b3918d795c0f,15-06-24 09:59,Emir Dada,0069550330@okhdfcbank,Manjari Buch,4204114598@okybl,6980.5,FAILED
cfcab6cf-b69e-4bab-9075-1f42406cd830,22-06-24 09:51,Badal Lalla,7355170211@oksbi,Elakshi Agarwal,8438361358@okaxis,6148.35,FAILED
11357995-606e-4e71-991b-1fc0273504fb,11-06-24 19:14,Hunar Divan,8668147131@okhdfcbank,Anvi Balakrishnan,3676533238@okaxis,7785.19,FAILED
0af8808f-a11b-4344-80ef-f81ac959d7f3,13-06-24 17:47,Kismat Devi,6897533519@okicici,Amani Rout,4955896146@oksbi,1174.71,FAILED
b389e441-ac92-4f7f-9735-b3aae39a6990,15-06-24 10:56,Pranay Sekhon,7689814825@okhdfcbank,Samaira Maharaj,5765129191@okhdfcbank,2718.41,FAILED
699a0294-d8d5-47cc-9acd-16ca252d8bfe,11-06-24 16:19,Priyansh Verma,8354036397@okaxis,Onkar Chaudhry,2818532815@okhdfcbank,5766.91,FAILED
4318f7b6-60b0-4e97-b802-51c41b7f7d9a,06-06-24 00:47,Kartik Sinha,6676021230@okaxis,Rhea Yadav,2203671740@oksbi,1458.92,FAILED
dc19a066-4612-491d-b4b0-a062bd2d8f4b,08-06-24 10:22,Miraya Vohra,6167342523@okybl,Gokul Dara,3904225326@okaxis,1821.12,SUCCESS
125df19f-c39a-4e82-b08a-d88fa01edb1a,30-06-24 05:55,Anahi Dube,2866805044@okhdfcbank,Vritika Soni,4185159018@okicici,6189.69,SUCCESS
4ebc9626-2a63-4946-be1e-1bc973ab6621,19-06-24 06:44,Aradhya Basu,6219061905@okicici,Mohanlal Sani,5320355616@okhdfcbank,411.54,FAILED
07a28686-5402-43a5-b0d2-28099faf1d00,30-06-24 17:15,Pari Dugal,3079422032@okaxis,Inaaya  Sen,6463568631@okhdfcbank,3260.45,FAILED
5f780bc4-37f2-4cf3-8abf-1a17fc80b4ee,22-06-24 22:36,Kanav Gole,8514231257@okaxis,Samarth Mall,5194016073@okaxis,3747.34,FAILED
946575d0-b962-46bb-b3ee-38d6b0e872ba,27-06-24 01:13,Hiran Sachdev,7685642396@okybl,Abram Sha,5294770217@okicici,4505.6,SUCCESS
a8bbd497-316a-4052-8969-c27d410004cb,02-07-24 09:08,Ryan Din,4337541892@okaxis,Prerak Gulati,3334521938@oksbi,8147.14,SUCCESS
cdfd068a-06ae-4735-b4be-94cfa1a27702,17-06-24 11:31,Zoya Babu,2674507042@okhdfcbank,Jhanvi Bhatti,7495904326@okicici,1466.74,SUCCESS
5c49cb2d-3f5c-44c5-9c6a-1a6275bbb8e7,25-06-24 13:07,Purab Din,9726023810@oksbi,Rati Kapadia,2578139935@okaxis,7042.33,SUCCESS
9bfa623e-e9a2-4055-a68f-6176799c23ba,08-06-24 23:57,Anya Subramanian,0007350717@okhdfcbank,Ryan Varughese,2740886854@oksbi,6009.04,FAILED
ede14443-139b-4f8e-bcbc-085fa51a5f72,09-06-24 22:19,Azad Kara,7899890109@oksbi,Sara Sengupta,7358360054@okhdfcbank,4579.01,FAILED
008ff015-7cbc-4090-bcda-40f48d2506c3,09-06-24 21:22,Gokul Vig,7406757463@okybl,Mehul Tella,8301819224@okybl,9698.99,FAILED
5077ad98-c567-493c-ba98-8fbbd73bb2ac,13-06-24 09:37,Aayush Bakshi,6280340024@okaxis,Madhup Bhatnagar,5317114555@okaxis,4326.34,SUCCESS
927422c0-3664-4508-9fa8-b4351a1ac0bd,18-06-24 07:55,Yashvi Sathe,9208680628@okhdfcbank,Stuvan Goda,7712798473@okaxis,4051.22,SUCCESS
57468925-802b-4eb1-88bb-a9ed020e8052,10-06-24 15:19,Divyansh Dugal,7460409540@oksbi,Lavanya Cherian,4257719666@okhdfcbank,7202.47,FAILED
e4145ddf-6b3b-40ce-ae74-4b9985c9c4cb,05-06-24 19:55,Lakshit Swaminathan,7207717288@okaxis,Mamooty Gole,5762491357@okhdfcbank,947.8,FAILED
1f9cb120-d002-405c-afd3-511b47901e75,13-06-24 14:27,Tejas Bajwa,3665490966@okhdfcbank,Ivan Saini,9173149441@okybl,4314.9,SUCCESS
c48ba602-ed97-4093-899f-12f49a537640,25-06-24 13:07,Urvi Amble,0485709858@okybl,Ehsaan Saha,4039485793@okhdfcbank,3157.54,FAILED
6ae8e16c-3e3b-42c7-a435-270ecbfd3569,28-06-24 05:00,Alia Jha,2007338440@okybl,Anaya Chakrabarti,3710752636@okybl,2767.65,SUCCESS
d4ed90e4-60fe-446a-a063-8b03606fb8bb,02-07-24 17:55,Zaina Seth,4200962928@okicici,Baiju Garg,3345957143@okhdfcbank,9199.08,FAILED
0464c505-4f1a-4246-b11a-1e80a20a32bd,28-06-24 03:21,Dishani Hayre,6102692818@okybl,Himmat Sidhu,7907428270@okhdfcbank,8722.2,FAILED
31d854ec-30b1-4485-92cb-0230a0b171ff,09-06-24 18:54,Samiha Chaudhary,7905826998@okhdfcbank,Zara Varkey,3837633655@okaxis,1612.4,FAILED
56161ad7-99da-4e86-b6b8-b409a850ec9d,19-06-24 07:22,Taimur Chakraborty,9767981896@oksbi,Vardaniya Keer,0079090300@okaxis,5318.6,SUCCESS
cd859939-7da1-412c-ba6a-3ac2c8dfbdba,11-06-24 23:22,Ranbir Hegde,7794802218@okhdfcbank,Anika Lala,3776144960@okaxis,5765.49,FAILED
b8117cfa-4c30-4d0c-956e-40aea7be2c82,28-06-24 18:33,Yuvraj  Raman,6093280960@okhdfcbank,Vidur Bhattacharyya,9931905792@okybl,8066.81,FAILED
b3434da7-0e81-45c3-95f5-1a9a783f25d4,24-06-24 19:18,Saanvi Kumer,1345113433@okaxis,Priyansh Badami,1044579523@okaxis,8021.98,SUCCESS
8be1de64-c72a-48ec-a637-c98eab58cdfb,21-06-24 06:36,Siya Dara,6518164688@oksbi,Kartik Karnik,8588132295@okhdfcbank,2726.32,SUCCESS
bb92963b-f1fc-4b8b-83b1-6c804d38df80,20-06-24 00:55,Taimur Barad,3173202042@okybl,Tarini Shukla,0098135752@oksbi,9978.85,SUCCESS
24d9d27d-5914-427b-801d-9425fa637033,04-06-24 20:49,Parinaaz Chander,2075901642@oksbi,Tara Borah,6673482627@okybl,4126.33,FAILED
5d10dce5-9fb1-4fa3-a22d-667d48b450c9,09-06-24 11:18,Vihaan Chokshi,2928449975@okybl,Jayan Khalsa,4114871901@okaxis,9082.29,SUCCESS
e78ec137-15a6-4db9-82b4-957dd2b53419,13-06-24 15:31,Navya Ramachandran,6874182350@okaxis,Kavya Sharma,3685436445@okaxis,8121.36,SUCCESS
9f40c524-4848-47da-b265-ad556e950921,19-06-24 04:48,Tarini Ray,2583178756@okicici,Anay Chowdhury,7112018820@okhdfcbank,235.32,FAILED
044f4d60-3930-40ae-a4ba-a34f677c0afa,16-06-24 02:43,Jayan Sundaram,5363775147@okaxis,Aarush Dayal,1962395483@okybl,6284.46,FAILED
321660c1-6868-4e43-b34a-c8a60147cd5a,08-06-24 12:35,Amira Rajagopal,1495082481@oksbi,Ritvik Wagle,1248158091@okaxis,8251.62,SUCCESS
dae02a42-6403-4bd2-a040-a31908a6125e,20-06-24 16:19,Kimaya Sathe,1973409227@oksbi,Yakshit Dixit,9847899477@okhdfcbank,1212.51,FAILED
98ca120c-9a69-48d2-9b02-be47ae6878ba,07-06-24 03:14,Nayantara Ganguly,9993700169@okybl,Shalv Tara,0992351236@okicici,5875.56,SUCCESS
9ff95193-e54e-47d2-b8f2-df37d3d1f63a,06-06-24 11:53,Kabir Sawhney,9150974280@okybl,Nitya Badal,6267373029@okybl,7939.15,FAILED
7d2dfed8-f0d3-455d-be89-97fa0939c246,25-06-24 19:48,Zeeshan Gola,2102920808@oksbi,Rania Samra,7542284566@okybl,3979.19,SUCCESS
2eef4d86-42da-474e-b48d-addc0e36fe50,04-06-24 06:45,Advika Hayer,9151906606@okybl,Samaira Chaudry,5736007692@okaxis,3159.84,SUCCESS
63bf7da6-c7c7-47bb-a10c-150e0eb4741f,20-06-24 09:09,Saira Cherian,0462616770@okicici,Gokul Anne,5218699928@okicici,7296.29,SUCCESS
31fdfcf2-2733-4d18-a512-950f3ebb0d4c,28-06-24 03:20,Nakul Manne,1482277591@okybl,Fateh Thaker,4818143876@okybl,5379.77,FAILED
19f940a3-0ec8-4d9f-b8f2-6aad8ad07d9c,09-06-24 02:11,Vivaan Tailor,5938904995@okybl,Aaina Hari,6777238452@okaxis,3612.81,SUCCESS
58b4174f-e991-4a40-9abb-fbe569688ef0,05-06-24 06:15,Arhaan Kota,3208853641@okybl,Inaaya  Reddy,4866963756@okhdfcbank,6103.63,SUCCESS
a05430e8-214e-46d7-9750-80a3b4bdea04,07-06-24 09:01,Zeeshan Sant,1696653895@okicici,Aarna Bath,6627680452@oksbi,1912.28,FAILED
7554c6cb-1191-4940-b4c7-66ed625fe762,26-06-24 07:07,Samar Tak,2141499254@okicici,Abram Sem,9788261228@okybl,96.27,SUCCESS
8a00b342-43fc-4acc-9bf5-9bf4d9223035,11-06-24 18:33,Samarth Hans,3231647583@okaxis,Amani Chaudhari,7707710649@okybl,9913.94,FAILED
0365a353-a5f4-4c30-a38c-ea714d6e791c,30-06-24 22:24,Romil Vala,2625559661@okaxis,Raunak Saha,8816862698@oksbi,5868,FAILED
b2f7fafb-211d-4d16-888e-0971bb34f15a,24-06-24 08:27,Ahana  Sood,2303569253@okybl,Kismat Cheema,4165629018@okaxis,1976.2,SUCCESS
6abcd5a2-a386-4544-bee4-0897aef6d6fa,23-06-24 02:06,Samarth Chopra,2475989834@okaxis,Raghav Garde,0543457610@okaxis,4981.29,SUCCESS
470673f8-6929-4563-8640-1831564196c1,29-06-24 15:11,Romil Badami,4668696382@okybl,Vardaniya Sahota,0214066166@okicici,8469.54,SUCCESS
d871de7e-1ea1-47ab-be86-3275fa53b4f6,02-07-24 12:11,Eshani Ramakrishnan,5382972562@okaxis,Dhanuk Yadav,1491383127@okaxis,6748.64,SUCCESS
58cc69b7-d474-4327-a8a1-f65cad84b834,06-06-24 08:33,Misha Venkataraman,6810309368@okhdfcbank,Rasha Dora,4734773416@okicici,4578.06,SUCCESS
97cb4944-b77d-4b9a-bfdd-7811aa67871f,27-06-24 23:11,Kanav Bakshi,8032266699@okicici,Hunar Chauhan,6369271594@okybl,5246.71,SUCCESS
22ee690b-f250-4f10-8dfa-3937fe9113bc,15-06-24 06:26,Onkar Som,8535051337@oksbi,Nayantara Varughese,7641417668@okhdfcbank,829.08,SUCCESS
81ae109e-2d5b-40c3-8308-c5000cf8b519,27-06-24 03:14,Siya Trivedi,8562122542@okybl,Mishti Chaudry,6315350643@oksbi,9979.32,SUCCESS
736c8e5b-cd1b-4232-980d-2c24cea4ccc0,06-06-24 15:36,Amani Kibe,4109934643@okhdfcbank,Dhanuk Dhawan,1975704116@oksbi,6095.18,SUCCESS
21cc5c2d-08dd-4079-a228-2aa6bef5c62f,25-06-24 02:16,Advik Golla,1357918998@oksbi,Purab Gandhi,7134288534@okicici,9769.81,SUCCESS
1649908d-ebc6-4214-97f7-cd9899b4b4eb,26-06-24 22:26,Hansh Shukla,7934945050@okhdfcbank,Nakul Rajagopal,7577081567@okybl,5467.73,FAILED
217c0c74-5af5-4008-850c-f130edbd84d3,26-06-24 08:27,Misha Karpe,5368666334@oksbi,Lakshit Bhat,9047166627@okaxis,5686.93,FAILED
c7faee9f-3368-4300-8d11-c4df8b1bdbe7,16-06-24 12:45,Navya Badami,3066778892@okybl,Keya Srinivas,5751004396@okicici,8835.03,FAILED
d014ed15-de31-4a0c-875e-e9bae909a59d,22-06-24 02:33,Tarini Sanghvi,6873670590@oksbi,Emir Magar,8228249140@oksbi,9223.14,SUCCESS
888e2b63-dc27-4ae4-a5c5-fe6dd06cd733,11-06-24 05:29,Taran Wable,8006150754@okicici,Nirvi Lad,2081429142@okicici,4615.4,FAILED
ae2cc3dc-19fa-48ed-aed6-8caf7ab2d2bb,19-06-24 18:50,Nitya Bhardwaj,2990345157@oksbi,Advika Venkatesh,2371868713@oksbi,7559.41,SUCCESS
6b8bd593-9e2d-46f8-9fc7-82e79faeed6c,07-06-24 17:55,Shlok Randhawa,3676327128@okybl,Samar Sawhney,6827243693@okybl,9958.65,SUCCESS
44fc1c04-fca9-4e42-971b-d53314b194d0,06-06-24 16:01,Kanav Sachdeva,2959094777@okybl,Samiha Bal,4196637148@okicici,5833.87,FAILED
f1b151a2-f553-423a-ac39-8d1ae6cf439d,20-06-24 08:09,Samiha Edwin,5381484149@oksbi,Vardaniya Saxena,3878986472@okhdfcbank,53.13,SUCCESS
b12ee8cb-a3b0-408e-bdff-c019ac47acca,14-06-24 00:34,Lavanya Subramanian,7728077743@okybl,Jivin Sheth,2630258791@oksbi,6420.63,FAILED
ad7ab3e6-bcd6-4316-a002-446e8bf6f994,11-06-24 21:57,Anahi Contractor,4482030138@okaxis,Himmat Toor,9435923372@okaxis,9670.84,FAILED
3a53bf10-71fe-4e4d-83a0-0d2978a49131,04-06-24 12:05,Nitara Divan,9098106871@okicici,Aniruddh Gole,2725859953@okhdfcbank,9460.9,SUCCESS
9b762346-ab45-414c-8e7d-5d16e86206f5,11-06-24 14:50,Pranay Bala,2813198284@oksbi,Misha Bajaj,6468885805@okaxis,7560.95,SUCCESS
110b5b5d-21f1-4766-9a42-4f9480fddcda,11-06-24 01:26,Shlok Sharaf,0658136040@oksbi,Myra Rastogi,8396596785@okicici,4765.12,FAILED
2f6b21f4-992c-43ad-98e0-8ee182afcc02,02-07-24 05:56,Tara Virk,0524263718@okybl,Anahi Sachar,6367726458@okhdfcbank,759.81,FAILED
8d55f78a-52cf-4162-bb01-1296e4216763,30-06-24 15:35,Jivin Sehgal,6217727277@okaxis,Sara Chanda,2302380520@okicici,983.11,FAILED
2858d7e6-f005-4505-ba99-752254d39fee,30-06-24 18:30,Nirvi Bora,4797228733@okicici,Nitya Khanna,9475177994@okicici,4049.34,SUCCESS
85c3c097-73a7-42bd-a6d2-2fb1a9eec036,13-06-24 19:26,Shaan Kalla,1345377754@oksbi,Emir Lalla,8743970936@okaxis,8666.71,SUCCESS
ccea31e6-a7ed-4495-823f-9d569f8d7798,14-06-24 18:48,Anika Dada,8761822403@okicici,Miraan Kata,1450544834@okicici,6720.75,FAILED
7ad71118-7621-4689-a75b-ea514a9881b9,27-06-24 19:28,Jayan Lata,9666985876@okybl,Darshit Singh,2842400421@okaxis,7056.7,FAILED
98558f9f-46e3-47ae-a009-2812a33a76bd,30-06-24 05:26,Heer Chauhan,1062421462@okicici,Oorja Soman,1214433463@okaxis,2874.24,FAILED
d7bd1ae2-5e00-4524-b911-5dec2dd5150d,17-06-24 10:20,Yuvraj  Desai,8838780396@oksbi,Samar Wagle,2278776986@okybl,8111.34,FAILED
13c053af-c39e-4527-9b41-05921007bc86,26-06-24 06:35,Krish Chanda,3948038007@oksbi,Fateh Bhandari,7175803954@okhdfcbank,4872.92,SUCCESS
f789f231-47e3-41f0-8977-fee3396026bb,23-06-24 20:02,Anahi Jaggi,3089990198@okybl,Yuvaan Bedi,8481164796@okybl,6637.76,FAILED
5182e6aa-9323-4fbd-b778-e887dde8a292,02-07-24 13:07,Rati Jha,0017185135@oksbi,Reyansh Thaman,0933926971@oksbi,5253.76,SUCCESS
57fc4a75-256c-451a-95c1-8b6a1fe6a39f,18-06-24 21:03,Dhanuk Dasgupta,1950132192@okybl,Renee Koshy,6171444010@oksbi,7248.77,SUCCESS
a599caf5-90e3-465e-b0b3-86db7b12facf,26-06-24 20:59,Vivaan Chhabra,8111047431@okhdfcbank,Arnav Bhavsar,2685585207@okicici,4967.14,FAILED
1907bd32-0232-4bef-b844-ccf153a42c1a,04-06-24 21:28,Ishaan Sankar,8441244928@okybl,Zara Khanna,8598877316@okhdfcbank,4592.94,SUCCESS
526b4d4c-37af-4d8e-9ba3-aaa8f3cf7898,22-06-24 16:37,Madhup Hans,6711673454@okhdfcbank,Yashvi Deshmukh,0824586254@oksbi,9896.8,SUCCESS
9b5fd63a-f9c7-4467-b8e6-573a6b56f232,06-06-24 19:42,Nishith Soni,5553556984@oksbi,Aradhya Bala,6821360408@okybl,4286.03,SUCCESS
3e1c1e25-dcfa-49e9-aede-0bc4800d212d,10-06-24 14:51,Biju Gokhale,7685201801@okicici,Yuvraj  Kothari,6090450630@okicici,1896.23,SUCCESS
353a4f1e-a115-4021-a341-7234b328c2ad,28-06-24 15:53,Aarav Sarin,1241072015@oksbi,Aradhya Mane,9526125826@okhdfcbank,510.85,SUCCESS
7adee246-8271-47f9-84c2-8a607e9128bd,04-06-24 05:43,Darshit Dube,1365027476@oksbi,Badal Ahuja,7309946713@okaxis,808.68,FAILED
4c577f9c-eb9c-4d27-9ef1-96aa16a81cbd,06-06-24 10:48,Armaan Sen,7750335958@okybl,Alisha Dugar,6282973332@oksbi,546.14,FAILED
3902cad7-579a-4325-906e-deb621866200,16-06-24 07:22,Fateh Sur,7828685531@okaxis,Khushi Verma,1773984215@okhdfcbank,1698.31,SUCCESS
